File_name	Segment	t	t_m	F0	Int
ZM_tou21	t21	2	0.048	138.11	70.84
ZM_tou21	t21	3	0.081	135.81	69.04
ZM_tou21	t21	4	0.113	132.47	68.23
ZM_tou21	t21	5	0.145	130.17	67.7
ZM_tou21	t21	6	0.177	127.78	66.15
ZM_tou21	t21	7	0.21	125.34	63.97
ZM_tou21	t21	8	0.242	123.07	63.11
ZM_tou21	t21	9	0.274	119.34	60.67
ZM_tou21	t21	10	0.306	115.83	56.98
ZM_tou21	t21	1	0.018	129.24	64.77
ZM_tou21	t21	2	0.054	130.73	66.87
ZM_tou21	t21	3	0.09	131.55	67.12
ZM_tou21	t21	4	0.127	131.77	67
ZM_tou21	t21	5	0.163	129.43	67.43
ZM_tou21	t21	6	0.199	126.45	66.15
ZM_tou21	t21	7	0.235	124.05	64.46
ZM_tou21	t21	8	0.271	122.12	62.41
ZM_tou21	t21	9	0.307	119.39	59.81
ZM_tou21	t21	10	0.344	117.09	56.61
ZM_tou21	t21	1	0.017	NA	65.82
ZM_tou21	t21	2	0.051	131.98	66.88
ZM_tou21	t21	3	0.085	132.06	66.73
ZM_tou21	t21	4	0.119	131.15	66.98
ZM_tou21	t21	5	0.153	128.72	66.01
ZM_tou21	t21	6	0.187	127.68	64.03
ZM_tou21	t21	7	0.221	127.73	64.02
ZM_tou21	t21	8	0.255	126.15	63.23
ZM_tou21	t21	9	0.289	124.68	62.77
ZM_tou21	t21	10	0.322	121.95	59.37
ZM_tou24	t24	1	0.016	NA	63.41
ZM_tou24	t24	2	0.048	NA	59.21
ZM_tou24	t24	3	0.08	NA	57.78
ZM_tou24	t24	4	0.112	123.42	58.33
ZM_tou24	t24	5	0.144	125.38	60.03
ZM_tou24	t24	6	0.176	134.41	65
ZM_tou24	t24	7	0.208	149.17	69.65
ZM_tou24	t24	8	0.24	165.27	68.91
ZM_tou24	t24	9	0.272	177.36	68.15
ZM_tou24	t24	10	0.304	179.89	67.23
ZM_tou24	t24	1	0.017	NA	64.05
ZM_tou24	t24	2	0.05	NA	62.54
ZM_tou24	t24	3	0.083	NA	59.68
ZM_tou24	t24	4	0.117	NA	57.2
ZM_tou24	t24	5	0.15	NA	57.96
ZM_tou24	t24	6	0.183	134.48	64
ZM_tou24	t24	7	0.217	146.91	69.32
ZM_tou24	t24	8	0.25	160.3	68.63
ZM_tou24	t24	9	0.283	170.05	67.05
ZM_tou24	t24	10	0.317	172.4	65.1
ZM_tou24	t24	1	0.016	NA	60.68
ZM_tou24	t24	2	0.047	NA	59.87
ZM_tou24	t24	3	0.078	NA	58.91
ZM_tou24	t24	4	0.109	132.93	59.98
ZM_tou24	t24	5	0.14	130.34	63.14
ZM_tou24	t24	6	0.171	129.86	66.71
ZM_tou24	t24	7	0.202	140.8	69.6
ZM_tou24	t24	8	0.233	152.6	72.39
ZM_tou24	t24	9	0.264	165.02	69.82
ZM_tou24	t24	10	0.295	171.48	67.06
ZM_tou34	t34	1	0.016	NA	67.9
ZM_tou34	t34	2	0.049	136.8	68.62
ZM_tou34	t34	3	0.081	138.44	68.17
ZM_tou34	t34	4	0.114	140.07	68.9
ZM_tou34	t34	5	0.147	142.1	70.02
ZM_tou34	t34	6	0.179	145.48	70.94
ZM_tou34	t34	7	0.212	149.19	72.25
ZM_tou34	t34	8	0.244	153.28	72.27
ZM_tou34	t34	9	0.277	158.34	69.86
ZM_tou34	t34	10	0.309	157.1	64.97
ZM_tou34	t34	1	0.016	NA	67.1
ZM_tou34	t34	2	0.048	NA	67.72
ZM_tou34	t34	3	0.081	142.18	67.41
ZM_tou34	t34	4	0.113	142.9	67.87
ZM_tou34	t34	5	0.145	144.38	68.95
ZM_tou34	t34	6	0.177	146.64	71.18
ZM_tou34	t34	7	0.209	149.38	72.64
ZM_tou34	t34	8	0.242	151.9	71.88
ZM_tou34	t34	9	0.274	154.91	68.96
ZM_tou34	t34	10	0.306	156.27	66.21
ZM_tou34	t34	1	0.016	136.88	68.06
ZM_tou34	t34	2	0.048	136.18	67.81
ZM_tou34	t34	3	0.081	136.16	68.16
ZM_tou34	t34	4	0.113	139.19	69.83
ZM_tou34	t34	5	0.145	142.31	71.55
ZM_tou34	t34	6	0.177	145.85	72.17
ZM_tou34	t34	7	0.21	148.94	71.84
ZM_tou34	t34	8	0.242	152.46	69.97
ZM_tou34	t34	9	0.274	156.24	67.22
ZM_tou34	t34	10	0.307	154.14	64.37
ZM_tou42	t42	1	0.02	172.51	72.45
ZM_tou42	t42	2	0.059	169.97	74.86
ZM_tou42	t42	3	0.099	169.54	75.15
ZM_tou42	t42	4	0.138	169.74	73.51
ZM_tou42	t42	5	0.178	168.59	70.75
ZM_tou42	t42	6	0.217	163.96	68.79
ZM_tou42	t42	7	0.257	156.19	68.12
ZM_tou42	t42	8	0.296	140.24	66.88
ZM_tou42	t42	9	0.336	130.19	64.34
ZM_tou42	t42	10	0.375	NA	58.19
ZM_tou42	t42	1	0.02	175.35	71.9
ZM_tou42	t42	2	0.059	174.91	74.11
ZM_tou42	t42	3	0.098	171.39	75.26
ZM_tou42	t42	4	0.138	169.95	75.01
ZM_tou42	t42	5	0.177	166.67	72.23
ZM_tou42	t42	6	0.217	164.58	71.02
ZM_tou42	t42	7	0.256	157.4	69.37
ZM_tou42	t42	8	0.295	141.53	67.38
ZM_tou42	t42	9	0.335	128.86	63.33
ZM_tou42	t42	10	0.374	NA	57.76
ZM_tou42	t42	1	0.018	169.83	73.13
ZM_tou42	t42	2	0.053	168.49	75.01
ZM_tou42	t42	3	0.088	166	73.72
ZM_tou42	t42	4	0.124	164.59	73.84
ZM_tou42	t42	5	0.159	163.21	72.3
ZM_tou42	t42	6	0.194	160.48	71.17
ZM_tou42	t42	7	0.23	153	70.42
ZM_tou42	t42	8	0.265	141.71	68.6
ZM_tou42	t42	9	0.301	133.11	65.01
ZM_tou42	t42	10	0.336	NA	59.76
ZM_tou45	t45	1	0.014	159.1	71.23
ZM_tou45	t45	2	0.042	160.92	71.63
ZM_tou45	t45	3	0.069	166.31	70.16
ZM_tou45	t45	4	0.097	173.97	70.57
ZM_tou45	t45	5	0.125	184.41	70.77
ZM_tou45	t45	6	0.152	199.69	71.96
ZM_tou45	t45	7	0.18	213.55	73.04
ZM_tou45	t45	8	0.208	226.25	73.24
ZM_tou45	t45	9	0.236	230.48	71.69
ZM_tou45	t45	10	0.263	222.16	68.01
ZM_tou45	t45	1	0.014	NA	71.55
ZM_tou45	t45	2	0.041	175.46	73.12
ZM_tou45	t45	3	0.069	177.21	72.21
ZM_tou45	t45	4	0.097	182.33	71.25
ZM_tou45	t45	5	0.124	191.78	70.83
ZM_tou45	t45	6	0.152	202.22	72.64
ZM_tou45	t45	7	0.179	215.07	73.11
ZM_tou45	t45	8	0.207	224.64	73.1
ZM_tou45	t45	9	0.235	230.83	70.85
ZM_tou45	t45	10	0.262	229.68	67.05
ZM_tou45	t45	1	0.013	178.19	69.74
ZM_tou45	t45	2	0.039	178.19	70.5
ZM_tou45	t45	3	0.065	179.38	69.17
ZM_tou45	t45	4	0.091	184.2	68.37
ZM_tou45	t45	5	0.117	194.27	69.49
ZM_tou45	t45	6	0.143	204.47	71.68
ZM_tou45	t45	7	0.17	216.88	73.05
ZM_tou45	t45	8	0.196	224.83	73.79
ZM_tou45	t45	9	0.222	228.59	72.49
ZM_tou45	t45	10	0.248	227.72	69.17
ZWJ_pa45	t45	1	0.017	218.18	76.62
ZWJ_pa45	t45	2	0.052	214.11	78.32
ZWJ_pa45	t45	3	0.087	213.34	73.28
ZWJ_pa45	t45	4	0.121	225.64	68.38
ZWJ_pa45	t45	5	0.156	234.56	71.64
ZWJ_pa45	t45	6	0.19	241.29	75.66
ZWJ_pa45	t45	7	0.225	257.08	77.41
ZWJ_pa45	t45	8	0.26	272.11	78.85
ZWJ_pa45	t45	9	0.294	279.13	78
ZWJ_pa45	t45	10	0.329	282.63	73.35
ZWJ_pa45	t45	1	0.015	238.85	73.71
ZWJ_pa45	t45	2	0.044	231.35	78.74
ZWJ_pa45	t45	3	0.073	232.56	80.93
ZWJ_pa45	t45	4	0.102	234.73	81.96
ZWJ_pa45	t45	5	0.131	239.58	82.36
ZWJ_pa45	t45	6	0.16	247.88	82.58
ZWJ_pa45	t45	7	0.189	258.12	82.58
ZWJ_pa45	t45	8	0.219	268.09	82.18
ZWJ_pa45	t45	9	0.248	273.39	81.12
ZWJ_pa45	t45	10	0.277	279.16	77.83
ZWJ_pa45	t45	1	0.014	225.47	74.35
ZWJ_pa45	t45	2	0.041	221.66	78.75
ZWJ_pa45	t45	3	0.069	223.15	80.13
ZWJ_pa45	t45	4	0.096	228.48	80.7
ZWJ_pa45	t45	5	0.124	235.75	81.26
ZWJ_pa45	t45	6	0.151	246.15	81.79
ZWJ_pa45	t45	7	0.178	255.9	82.13
ZWJ_pa45	t45	8	0.206	261.37	82.01
ZWJ_pa45	t45	9	0.233	258.06	80.66
ZWJ_pa45	t45	10	0.261	252.15	76.13
ZWJ_pe14	t13	1	0.018	162.62	72.88
ZWJ_pe14	t13	2	0.054	155.6	72.87
ZWJ_pe14	t13	3	0.091	154.02	72.28
ZWJ_pe14	t13	4	0.127	153.55	72.32
ZWJ_pe14	t13	5	0.163	154.51	72.37
ZWJ_pe14	t13	6	0.199	162.45	73.51
ZWJ_pe14	t13	7	0.235	176.74	75.56
ZWJ_pe14	t13	8	0.272	191.53	77.27
ZWJ_pe14	t13	9	0.308	198.32	75.83
ZWJ_pe14	t13	10	0.344	207.45	70.93
ZWJ_pe14	t13	1	0.018	NA	68.8
ZWJ_pe14	t13	2	0.053	151.94	70.47
ZWJ_pe14	t13	3	0.089	150.93	70.7
ZWJ_pe14	t13	4	0.124	152.04	70.93
ZWJ_pe14	t13	5	0.16	156.63	71.46
ZWJ_pe14	t13	6	0.196	166.38	72.42
ZWJ_pe14	t13	7	0.231	178.98	73.66
ZWJ_pe14	t13	8	0.267	190.2	74.64
ZWJ_pe14	t13	9	0.302	193.8	73.48
ZWJ_pe14	t13	10	0.338	193.57	68.82
ZWJ_pe14	t13	1	0.016	159.45	67.94
ZWJ_pe14	t13	2	0.048	158.59	68.64
ZWJ_pe14	t13	3	0.08	155.91	68.87
ZWJ_pe14	t13	4	0.112	155.53	68.74
ZWJ_pe14	t13	5	0.144	157.46	68.9
ZWJ_pe14	t13	6	0.175	159.89	70.19
ZWJ_pe14	t13	7	0.207	165.76	71.91
ZWJ_pe14	t13	8	0.239	178.86	73.6
ZWJ_pe14	t13	9	0.271	188.78	73.91
ZWJ_pe14	t13	10	0.303	187.24	70.89
ZWJ_pon13	t13	1	0.02	NA	66.95
ZWJ_pon13	t13	2	0.059	143.51	68.72
ZWJ_pon13	t13	3	0.098	143.23	66.79
ZWJ_pon13	t13	4	0.137	144.16	65.05
ZWJ_pon13	t13	5	0.177	144.29	64.64
ZWJ_pon13	t13	6	0.216	147.5	64.98
ZWJ_pon13	t13	7	0.255	155.73	67.18
ZWJ_pon13	t13	8	0.294	166.51	69.8
ZWJ_pon13	t13	9	0.334	171.65	68.85
ZWJ_pon13	t13	10	0.373	168.53	63.6
ZWJ_pon13	t13	1	0.019	150.08	68.32
ZWJ_pon13	t13	2	0.056	147.92	68.97
ZWJ_pon13	t13	3	0.093	146.74	66.8
ZWJ_pon13	t13	4	0.13	147.26	65.43
ZWJ_pon13	t13	5	0.167	148.09	66.42
ZWJ_pon13	t13	6	0.204	150.98	69.28
ZWJ_pon13	t13	7	0.241	160.13	70.93
ZWJ_pon13	t13	8	0.278	171.05	71.68
ZWJ_pon13	t13	9	0.315	172.71	70.58
ZWJ_pon13	t13	10	0.353	165.56	65.21
ZWJ_pon13	t13	1	0.019	152	70.09
ZWJ_pon13	t13	2	0.056	146.59	71.27
ZWJ_pon13	t13	3	0.093	141.68	69.47
ZWJ_pon13	t13	4	0.13	139.77	65.97
ZWJ_pon13	t13	5	0.168	144.87	63.78
ZWJ_pon13	t13	6	0.205	150.04	65.46
ZWJ_pon13	t13	7	0.242	160.03	67.87
ZWJ_pon13	t13	8	0.279	167.75	68.76
ZWJ_pon13	t13	9	0.317	169.02	67.5
ZWJ_pon13	t13	10	0.354	166.03	61.32
ZWJ_pu21	t21	1	0.018	171.54	60.83
ZWJ_pu21	t21	2	0.054	169.52	61.85
ZWJ_pu21	t21	3	0.091	167.97	62.61
ZWJ_pu21	t21	4	0.127	164.04	63.12
ZWJ_pu21	t21	5	0.163	158.52	63.28
ZWJ_pu21	t21	6	0.2	150.79	63.18
ZWJ_pu21	t21	7	0.236	141.1	62.12
ZWJ_pu21	t21	8	0.272	135.06	61.02
ZWJ_pu21	t21	9	0.308	127.68	60.61
ZWJ_pu21	t21	10	0.345	NA	58.06
ZWJ_pu21	t21	1	0.016	163.16	60.16
ZWJ_pu21	t21	2	0.049	160.54	61.49
ZWJ_pu21	t21	3	0.081	158.93	61.85
ZWJ_pu21	t21	4	0.114	156.16	61.82
ZWJ_pu21	t21	5	0.147	151.91	61.64
ZWJ_pu21	t21	6	0.179	145.88	60.89
ZWJ_pu21	t21	7	0.212	141.31	60.86
ZWJ_pu21	t21	8	0.244	139.91	64.18
ZWJ_pu21	t21	9	0.277	138.05	66.64
ZWJ_pu21	t21	10	0.31	NA	61.6
ZWJ_pu21	t21	1	0.015	160.04	61.55
ZWJ_pu21	t21	2	0.045	155.47	62.5
ZWJ_pu21	t21	3	0.075	151.71	61.97
ZWJ_pu21	t21	4	0.104	149.13	61.59
ZWJ_pu21	t21	5	0.134	144.42	61.79
ZWJ_pu21	t21	6	0.164	140.78	61.88
ZWJ_pu21	t21	7	0.194	137.26	62.33
ZWJ_pu21	t21	8	0.224	130.19	62.66
ZWJ_pu21	t21	9	0.254	126.09	62.57
ZWJ_pu21	t21	10	0.284	124.95	59.92
ZWJ_pu45	t45	1	0.016	254.96	66.02
ZWJ_pu45	t45	2	0.049	252.56	67.56
ZWJ_pu45	t45	3	0.082	271.44	68.95
ZWJ_pu45	t45	4	0.115	299.83	70.57
ZWJ_pu45	t45	5	0.148	340.21	72.06
ZWJ_pu45	t45	6	0.181	372.97	73.49
ZWJ_pu45	t45	7	0.214	396.17	74.95
ZWJ_pu45	t45	8	0.247	406.42	75.78
ZWJ_pu45	t45	9	0.28	403.64	75.27
ZWJ_pu45	t45	10	0.313	414.13	70.93
ZWJ_pu45	t45	1	0.016	289.69	62.5
ZWJ_pu45	t45	2	0.048	295.77	68.3
ZWJ_pu45	t45	3	0.079	301.36	70
ZWJ_pu45	t45	4	0.111	314.37	71.19
ZWJ_pu45	t45	5	0.143	333.13	72.06
ZWJ_pu45	t45	6	0.175	359.04	73.54
ZWJ_pu45	t45	7	0.206	378.53	74.92
ZWJ_pu45	t45	8	0.238	381.66	76.3
ZWJ_pu45	t45	9	0.27	387.5	76.15
ZWJ_pu45	t45	10	0.302	395.72	69.31
ZWJ_pu45	t45	1	0.015	273.21	66.3
ZWJ_pu45	t45	2	0.045	262.52	69.38
ZWJ_pu45	t45	3	0.075	279.5	71.57
ZWJ_pu45	t45	4	0.105	301.02	73.07
ZWJ_pu45	t45	5	0.135	323.16	74.07
ZWJ_pu45	t45	6	0.164	346.36	75.25
ZWJ_pu45	t45	7	0.194	367.08	76.33
ZWJ_pu45	t45	8	0.224	381.19	76.87
ZWJ_pu45	t45	9	0.254	383.18	75.16
ZWJ_pu45	t45	10	0.284	381.42	68.2
ZWJ_si13	t13	1	0.021	144.64	59.1
ZWJ_si13	t13	2	0.063	138.06	61.17
ZWJ_si13	t13	3	0.105	136.21	61.85
ZWJ_si13	t13	4	0.147	136.29	62.52
ZWJ_si13	t13	5	0.19	135.12	63.57
ZWJ_si13	t13	6	0.232	142.64	66.49
ZWJ_si13	t13	7	0.274	154.95	69.67
ZWJ_si13	t13	8	0.316	163.13	73.43
ZWJ_si13	t13	9	0.358	162.46	74.32
ZWJ_si13	t13	10	0.4	155.13	68.4
ZWJ_si13	t13	1	0.019	142.87	62.4
ZWJ_si13	t13	2	0.057	144.35	64.89
ZWJ_si13	t13	3	0.095	139.65	65.47
ZWJ_si13	t13	4	0.132	135.14	65.32
ZWJ_si13	t13	5	0.17	134.31	65.83
ZWJ_si13	t13	6	0.208	139.01	67.31
ZWJ_si13	t13	7	0.246	147.55	68.84
ZWJ_si13	t13	8	0.284	155.77	70.26
ZWJ_si13	t13	9	0.322	156.45	71.72
ZWJ_si13	t13	10	0.36	155.11	68.11
ZWJ_si13	t13	1	0.016	136.2	59.42
ZWJ_si13	t13	2	0.049	136.05	61.37
ZWJ_si13	t13	3	0.081	133.01	61.45
ZWJ_si13	t13	4	0.114	133.66	61.26
ZWJ_si13	t13	5	0.147	135.63	61.59
ZWJ_si13	t13	6	0.179	139.97	63.67
ZWJ_si13	t13	7	0.212	146.81	67.46
ZWJ_si13	t13	8	0.244	154.34	70.62
ZWJ_si13	t13	9	0.277	156.72	71.94
ZWJ_si13	t13	10	0.31	NA	68.3
ZWJ_si21	t21	1	0.013	164.59	61.89
ZWJ_si21	t21	2	0.039	163.13	63.39
ZWJ_si21	t21	3	0.066	160.1	64.24
ZWJ_si21	t21	4	0.092	157.55	64.91
ZWJ_si21	t21	5	0.118	153.9	65.7
ZWJ_si21	t21	6	0.144	149.99	67.02
ZWJ_si21	t21	7	0.171	144.29	68.96
ZWJ_si21	t21	8	0.197	138.89	69.63
ZWJ_si21	t21	9	0.223	NA	67.43
ZWJ_si21	t21	10	0.249	NA	64.36
ZWJ_si21	t21	1	0.011	159.41	60.25
ZWJ_si21	t21	2	0.032	158.95	62.97
ZWJ_si21	t21	3	0.053	155.05	64.16
ZWJ_si21	t21	4	0.074	151.38	64.55
ZWJ_si21	t21	5	0.095	148.17	64.49
ZWJ_si21	t21	6	0.116	145.77	64.53
ZWJ_si21	t21	7	0.137	144.45	65.31
ZWJ_si21	t21	8	0.158	142.86	66.74
ZWJ_si21	t21	9	0.179	139.27	66.72
ZWJ_si21	t21	10	0.2	NA	63.86
ZWJ_si21	t21	1	0.01	155.14	61.07
ZWJ_si21	t21	2	0.029	154.27	63.72
ZWJ_si21	t21	3	0.048	153.33	65.22
ZWJ_si21	t21	4	0.067	150.81	65.93
ZWJ_si21	t21	5	0.086	147.36	66.46
ZWJ_si21	t21	6	0.106	140.64	66.7
ZWJ_si21	t21	7	0.125	133.43	66.32
ZWJ_si21	t21	8	0.144	NA	64.92
ZWJ_si21	t21	9	0.163	NA	62.26
ZWJ_si21	t21	10	0.182	NA	58.78
ZWJ_si21_2	t21	1	0.014	152.72	59.93
ZWJ_si21_2	t21	2	0.041	152.24	61.58
ZWJ_si21_2	t21	3	0.068	149.56	62.09
